event_time,trip_id,stop_sequence,ron,fon,roff,foff
2019-09-04 04:44:08,911260020,8,0,0,0,0
2019-09-04 04:44:24,911260020,9,0,0,0,0
2019-09-04 05:32:15,911261020,64,0,0,0,0
2019-09-04 05:32:43,911261020,65,0,0,0,0
2019-09-04 06:50:19,911263020,23,0,0,0,0
2019-09-04 06:50:26,911263020,23,0,1,0,0
2019-09-04 12:13:26,911270020,28,0,0,1,0
2019-09-04 12:13:57,911270020,29,0,0,0,1
2019-09-04 12:14:40,911270020,30,0,2,1,0
2019-09-04 12:15:55,911270020,31,0,1,0,0
2019-09-04 12:16:36,911270020,32,0,2,0,0
2019-09-04 06:51:04,911263020,24,0,1,0,0
2019-09-04 06:51:55,911263020,25,0,0,0,0
2019-09-04 06:52:25,911263020,26,0,1,0,0
2019-09-04 06:53:04,911263020,27,0,0,0,1
2019-09-04 06:53:35,911263020,28,0,0,0,0
2019-09-04 08:17:25,911266020,38,1,2,1,0
2019-09-04 08:18:35,911266020,39,0,1,1,0
2019-09-04 08:19:06,911266020,40,0,0,0,0
2019-09-04 09:55:16,911269020,6,0,4,1,0
2019-09-04 09:56:34,911269020,7,0,0,0,0
2019-09-04 11:13:22,911265020,35,0,0,0,0
2019-09-04 07:58:54,911266020,16,0,0,0,0
2019-09-04 07:59:18,911266020,17,0,0,1,1
2019-09-04 08:00:34,911266020,18,0,5,0,0
2019-09-04 08:01:30,911266020,19,0,1,0,0
2019-09-04 08:01:58,911266020,19,0,1,0,0
2019-09-04 08:02:29,911266020,20,0,0,0,0
2019-09-04 09:06:38,911267020,37,0,5,2,2
2019-09-04 09:07:43,911267020,38,0,2,0,0
2019-09-04 07:42:40,911266020,5,0,2,0,3
2019-09-04 08:51:08,911267020,21,0,0,0,2
2019-09-04 08:51:40,911267020,22,0,0,1,1
2019-09-04 08:52:37,911267020,23,0,0,0,0
2019-09-04 08:52:45,911267020,23,0,3,0,0
2019-09-04 08:53:04,911267020,23,0,0,0,0
2019-09-04 08:53:33,911267020,24,0,1,2,0
2019-09-04 08:54:29,911267020,25,0,0,0,0
2019-09-04 08:54:53,911267020,26,0,0,0,0
2019-09-04 10:29:26,911269020,41,0,3,1,3
2019-09-04 10:30:24,911269020,42,0,0,0,0
2019-09-04 10:31:11,911269020,43,0,1,0,0
2019-09-04 10:32:13,911269020,44,0,0,2,0
2019-09-04 10:32:42,911269020,45,0,0,0,0
2019-09-04 08:37:46,911267020,5,0,1,0,0
2019-09-04 08:38:26,911267020,6,0,4,0,1
2019-09-04 08:39:05,911267020,7,0,1,0,0
2019-09-04 08:39:30,911267020,8,0,3,0,0
2019-09-04 07:07:43,911263020,46,0,2,2,0
2019-09-04 11:28:50,911265020,55,0,0,0,0
2019-09-04 12:53:23,911271020,5,0,0,0,2
2019-09-04 12:53:32,911271020,5,0,0,0,0
2019-09-04 12:54:13,911271020,6,0,12,1,2
2019-09-04 12:55:19,911271020,7,0,1,0,0
2019-09-04 12:55:50,911271020,8,0,2,1,2
2019-09-04 09:23:57,911267020,56,0,0,4,2
2019-09-04 09:25:21,911267020,57,0,3,2,1
2019-09-04 10:59:16,911265020,17,0,1,0,2
2019-09-04 11:00:20,911265020,18,0,0,0,0
2019-09-04 09:35:36,911267020,58,0,0,1,2
2019-09-04 09:37:02,911267020,59,0,0,1,1
2019-09-04 09:37:44,911267020,60,0,0,1,4
2019-09-04 09:39:02,911267020,61,0,0,4,4
2019-09-04 09:40:24,911267020,62,0,0,1,3
2019-09-04 04:46:17,911260020,16,0,0,0,0
2019-09-04 04:46:28,911260020,17,0,0,0,0
2019-09-04 04:46:37,911260020,18,0,0,0,0
2019-09-04 04:46:46,911260020,19,0,0,0,0
2019-09-04 04:46:55,911260020,20,0,0,0,0
2019-09-04 12:19:31,911270020,36,0,0,0,0
2019-09-04 12:20:21,911270020,37,0,2,1,2
2019-09-04 12:21:08,911270020,38,0,1,1,0
2019-09-04 05:48:04,911264020,5,0,4,0,1
2019-09-04 05:49:43,911264020,6,0,1,2,1
2019-09-04 05:50:25,911264020,7,0,0,1,1
2019-09-04 08:40:18,911267020,9,0,2,0,0
2019-09-04 10:13:39,911269020,24,0,0,0,0
2019-09-04 10:14:41,911269020,25,0,2,0,0
2019-09-04 10:15:19,911269020,26,0,0,0,0
2019-09-04 10:15:38,911269020,27,0,1,0,0
2019-09-04 10:16:19,911269020,28,0,0,0,1
2019-09-04 10:16:48,911269020,29,0,1,2,1
2019-09-04 10:17:27,911269020,30,0,0,0,0
2019-09-04 11:29:47,911265020,56,0,3,0,0
2019-09-04 11:30:30,911265020,57,0,2,3,0
2019-09-04 11:32:10,911265020,58,0,0,3,1
2019-09-04 11:33:21,911265020,59,0,0,1,1
2019-09-04 13:05:43,911271020,16,0,2,0,0
2019-09-04 13:06:28,911271020,17,0,5,0,2
2019-09-04 13:07:37,911271020,18,0,1,0,1
2019-09-04 13:08:18,911271020,19,0,1,0,2
2019-09-04 13:09:32,911271020,20,0,0,0,0
2019-09-04 11:13:42,911265020,36,0,0,0,0
2019-09-04 11:14:07,911265020,37,0,0,0,0
2019-09-04 11:14:14,911265020,37,0,7,6,5
2019-09-04 11:15:30,911265020,38,0,1,0,0
2019-09-04 11:16:15,911265020,39,0,5,0,0
2019-09-04 11:16:53,911265020,40,0,1,0,2
2019-09-04 12:31:09,911270020,51,0,0,0,0
2019-09-04 12:31:56,911270020,52,0,0,0,1
2019-09-04 12:32:34,911270020,53,0,1,1,0
2019-09-04 12:33:14,911270020,54,0,0,1,0
2019-09-04 12:33:56,911270020,54,0,0,1,1
2019-09-04 12:34:36,911270020,55,0,0,0,0
2019-09-04 12:34:52,911270020,56,0,0,0,0
2019-09-04 10:17:48,911269020,31,0,0,0,0
2019-09-04 10:18:17,911269020,32,0,8,4,0
2019-09-04 09:08:21,911267020,39,0,0,0,0
2019-09-04 09:08:28,911267020,39,0,1,0,0
2019-09-04 09:08:52,911267020,40,0,0,0,0
2019-09-04 09:09:24,911267020,41,0,0,3,2
2019-09-04 09:10:28,911267020,42,0,0,0,0
2019-09-04 12:56:52,911271020,9,0,2,0,0
2019-09-04 12:57:40,911271020,10,0,3,1,3
2019-09-04 11:00:41,911265020,19,0,0,2,0
2019-09-04 06:46:08,911263020,17,0,1,0,0
2019-09-04 06:46:57,911263020,18,0,3,0,1
2019-09-04 06:47:35,911263020,19,0,1,0,0
2019-09-04 06:48:14,911263020,20,0,0,0,0
2019-09-04 06:48:25,911263020,20,0,0,0,1
2019-09-04 06:49:00,911263020,21,0,0,0,0
2019-09-04 06:49:21,911263020,22,0,0,1,3
2019-09-04 08:11:20,911266020,32,0,0,0,2
2019-09-04 08:12:37,911266020,33,0,3,1,0
2019-09-04 08:13:34,911266020,34,0,7,5,3
2019-09-04 04:47:06,911260020,21,0,0,0,0
2019-09-04 05:52:38,911264020,8,0,0,2,3
2019-09-04 06:53:56,911263020,29,0,0,0,0
2019-09-04 06:54:50,911263020,30,0,2,0,1
2019-09-04 06:56:03,911263020,31,0,0,0,0
2019-09-04 12:23:47,911270020,39,0,0,0,0
2019-09-04 12:24:35,911270020,40,0,0,2,3
2019-09-04 10:43:37,911269020,61,0,0,0,0
2019-09-04 10:46:00,911265020,1,0,4,0,0
2019-09-04 10:46:29,911265020,2,0,1,0,0
2019-09-04 10:46:56,911265020,3,0,1,0,1
2019-09-04 10:33:02,911269020,46,0,0,4,0
2019-09-04 10:33:52,911269020,47,0,0,4,2
2019-09-04 11:52:27,911270020,6,0,3,2,0
2019-09-04 11:53:59,911270020,7,0,1,0,0
2019-09-04 11:55:59,911270020,8,0,1,0,0
2019-09-04 11:57:27,911270020,8,0,0,1,0
2019-09-04 11:57:36,911270020,9,0,0,0,0
2019-09-04 11:58:12,911270020,10,0,0,1,0
2019-09-04 06:37:45,911263020,5,0,0,0,1
2019-09-04 06:38:17,911263020,6,0,10,0,1
2019-09-04 06:39:10,911263020,7,0,1,0,0
2019-09-04 06:39:39,911263020,8,0,2,0,0
2019-09-04 06:40:12,911263020,9,0,1,0,0
2019-09-04 06:40:45,911263020,10,0,2,0,0
2019-09-04 06:41:29,911263020,11,0,5,0,0
2019-09-04 08:02:51,911266020,21,0,2,0,0
2019-09-04 08:03:18,911266020,22,0,0,0,0
2019-09-04 08:03:46,911266020,23,0,2,1,1
2019-09-04 08:04:29,911266020,24,0,0,0,0
2019-09-04 08:05:07,911266020,25,0,1,0,1
2019-09-04 08:05:43,911266020,26,0,0,0,0
2019-09-04 08:05:53,911266020,26,0,8,3,1
2019-09-04 09:11:08,911267020,43,0,0,1,0
2019-09-04 09:12:03,911267020,44,0,3,0,0
2019-09-04 13:09:45,911271020,20,2,8,3,1
2019-09-04 13:11:08,911271020,21,2,2,2,0
2019-09-04 07:51:47,911266020,9,0,0,6,3
2019-09-04 08:55:57,911267020,27,0,3,1,0
2019-09-04 08:57:17,911267020,28,0,0,0,0
2019-09-04 08:58:16,911267020,29,0,4,1,1
2019-09-05 08:53:53,910043020,61,0,0,5,1
2019-09-05 08:54:11,910043020,62,0,0,0,0
2019-09-05 08:54:43,910043020,62,0,0,4,0
2019-09-05 08:55:56,910043020,63,0,0,0,0
2019-09-05 08:56:17,910043020,63,0,0,1,3
2019-09-05 08:57:15,910043020,64,0,0,0,0
2019-09-05 08:57:50,910043020,65,0,0,0,0
2019-09-05 08:58:15,910043020,66,0,0,0,0
2019-09-05 08:12:11,910043020,32,0,0,0,0
2019-09-05 15:51:55,910032020,22,0,6,2,0
2019-09-05 15:53:15,910032020,23,0,8,0,1
2019-09-05 15:56:30,910032020,24,0,0,0,0
2019-09-05 15:57:16,910032020,25,0,0,0,0
2019-09-05 15:18:47,910035020,50,0,0,0,1
2019-09-05 14:57:40,910035020,22,0,0,0,0
2019-09-05 17:56:27,910033020,50,0,0,1,1
2019-09-05 15:27:36,910035020,61,0,0,0,13
2019-09-05 15:36:52,910032020,1,0,17,0,0
2019-09-05 15:37:29,910032020,2,0,0,0,0
2019-09-05 15:38:27,910032020,3,0,1,0,0
2019-09-05 16:13:16,910032020,44,0,1,0,0
2019-09-05 17:46:56,910033020,39,0,0,0,0
2019-09-05 17:47:05,910033020,39,0,1,0,0
2019-09-05 17:47:11,910033020,39,0,0,0,0
2019-09-05 17:47:53,910033020,40,0,0,1,0
2019-09-05 17:49:29,910033020,41,0,0,2,1
2019-09-05 17:50:14,910033020,42,0,0,2,0
2019-09-05 17:51:05,910033020,43,0,0,1,0
2019-09-05 14:17:12,910034020,39,0,0,0,0
2019-09-05 14:18:34,910034020,40,0,0,1,0
2019-09-05 14:19:53,910034020,41,0,0,1,0
2019-09-05 16:55:19,910033020,3,0,3,0,0
2019-09-05 16:59:01,910033020,4,0,2,0,1
2019-09-05 17:02:52,910033020,5,0,18,0,0
2019-09-05 17:05:49,910033020,6,0,15,0,0
2019-09-05 18:20:17,910036020,22,0,0,0,0
2019-09-05 17:56:59,910033020,50,0,0,1,0
2019-09-05 17:57:34,910033020,51,0,0,0,0
2019-09-05 17:57:56,910033020,52,0,0,1,0
2019-09-05 17:59:03,910033020,53,0,0,0,1
2019-09-05 17:59:36,910033020,54,0,0,0,0
2019-09-05 15:09:18,910035020,39,0,7,2,1
2019-09-05 15:10:52,910035020,40,0,0,0,0
2019-09-05 15:11:50,910035020,41,0,1,0,1
2019-09-05 15:12:45,910035020,42,0,0,0,2
2019-09-05 15:13:41,910035020,43,0,0,2,0
2019-09-05 15:14:33,910035020,44,0,0,0,0
2019-09-05 16:31:24,910032020,57,0,0,0,0
2019-09-05 16:32:54,910032020,57,0,2,0,0
2019-09-05 16:33:42,910032020,58,0,0,0,0
2019-09-05 16:34:27,910032020,59,0,4,0,1
2019-09-05 16:37:42,910032020,60,0,16,0,1
2019-09-05 18:09:57,910036020,2,0,0,0,0
2019-09-05 18:10:09,910036020,3,0,0,0,0
2019-09-05 16:14:17,910032020,45,0,0,0,0
2019-09-05 16:14:59,910032020,46,0,0,0,0
2019-09-05 16:16:06,910032020,47,0,0,0,0
2019-09-05 18:10:22,910036020,4,0,0,0,0
2019-09-05 15:00:29,910035020,27,0,0,0,0
2019-09-05 17:59:59,910033020,55,0,0,0,1
2019-09-05 18:00:47,910033020,56,0,0,1,1
2019-09-05 18:01:27,910033020,57,0,0,1,4
2019-09-05 18:02:37,910033020,58,0,0,0,0
2019-09-05 18:03:07,910033020,59,0,1,3,0
2019-09-05 18:03:33,910033020,60,0,0,0,0
2019-09-05 18:03:56,910033020,61,0,0,0,0
2019-09-05 15:24:33,910035020,57,0,0,0,0
2019-09-05 15:24:52,910035020,58,0,0,0,2
2019-09-05 15:25:31,910035020,59,0,0,0,0
2019-09-05 15:26:02,910035020,60,0,0,1,4
2019-09-05 14:22:07,910034020,42,0,0,0,1
2019-09-05 14:24:12,910035020,1,0,2,0,0
2019-09-05 14:31:19,910035020,2,0,5,0,0
2019-09-05 15:57:39,910032020,26,0,0,0,0
2019-09-05 17:31:47,910033020,21,0,0,0,0
2019-09-05 17:32:11,910033020,22,0,3,0,1
2019-09-05 17:33:02,910033020,23,0,5,0,1
2019-09-05 17:34:04,910033020,24,0,1,0,0
2019-09-05 17:34:53,910033020,25,0,1,0,1
2019-09-05 17:35:34,910033020,26,0,0,0,0
2019-09-05 17:35:43,910033020,26,0,11,0,1
2019-09-05 17:36:31,910033020,26,0,0,0,0
2019-09-05 13:57:40,910034020,22,0,0,0,0
2019-09-05 13:58:05,910034020,23,0,0,0,1
2019-09-05 13:59:01,910034020,24,0,0,0,3
2019-09-05 14:00:03,910034020,25,0,0,2,0
2019-09-05 14:02:15,910034020,26,0,0,0,0
2019-09-05 15:19:54,910035020,51,0,4,0,2
2019-09-05 15:21:18,910035020,52,0,0,0,0
2019-09-05 15:21:49,910035020,53,0,0,0,0
2019-09-05 15:22:40,910035020,54,0,0,0,0
2019-09-05 15:23:13,910035020,55,0,3,3,3
2019-09-05 15:24:22,910035020,56,0,0,0,0
2019-09-05 16:48:59,910032020,65,0,0,1,0
2019-09-05 16:49:44,910032020,66,0,0,0,0
2019-09-05 15:44:12,910032020,12,0,0,0,1
2019-09-05 15:45:38,910032020,13,0,0,0,0
2019-09-05 17:19:04,910033020,10,0,0,0,0
2019-09-05 17:19:33,910033020,11,0,0,0,0
2019-09-05 17:20:43,910033020,11,0,0,0,0
2019-09-05 17:21:21,910033020,12,0,0,0,0
2019-09-05 17:23:00,910033020,13,0,0,0,0
2019-09-05 17:25:01,910033020,14,0,0,4,0
2019-09-05 17:26:07,910033020,15,0,0,4,0
2019-09-05 17:26:58,910033020,16,0,0,0,0
2019-09-05 13:48:31,910034020,9,0,3,0,0
2019-09-05 13:49:30,910034020,10,0,1,0,0
2019-09-05 13:50:10,910034020,11,0,0,0,0
2019-09-05 13:50:32,910034020,12,0,0,0,0
2019-09-05 13:50:43,910034020,13,0,0,0,0
2019-09-05 13:50:55,910034020,13,0,1,0,0
2019-09-05 13:51:18,910034020,14,0,0,0,0
2019-09-05 13:51:42,910034020,15,0,0,0,0
2019-09-05 15:47:05,910032020,14,0,0,0,0
2019-09-05 15:47:29,910032020,15,0,0,0,0
2019-09-05 15:47:52,910032020,16,0,0,0,0
2019-09-05 14:02:41,910034020,27,0,0,0,0
2019-09-05 15:58:38,910032020,27,0,0,0,0
2019-09-05 15:59:01,910032020,28,0,2,1,0
2019-09-05 15:59:38,910032020,29,0,2,1,4
2019-09-05 16:01:43,910032020,30,0,0,0,0
2019-09-05 16:02:45,910032020,31,0,0,0,0
2019-09-05 16:06:36,910032020,37,0,2,5,3
2019-09-05 16:09:05,910032020,38,0,0,1,0
2019-09-05 16:09:43,910032020,39,0,0,0,0
2019-09-05 14:36:17,910035020,5,0,0,0,0
2019-09-05 14:39:36,910035020,5,0,1,0,0
2019-09-05 16:03:17,910032020,32,0,0,0,0
2019-09-05 14:44:59,910035020,10,0,0,0,0
2019-09-05 14:45:55,910035020,11,0,1,0,0
2019-09-05 16:16:21,910032020,48,0,0,0,0
2019-09-05 16:17:05,910032020,49,0,0,0,0
2019-09-05 16:17:46,910032020,50,0,0,0,0
2019-09-05 16:18:53,910032020,51,0,0,0,0
2019-09-05 17:51:50,910033020,44,0,0,1,0
2019-09-05 17:52:54,910033020,45,0,0,0,0
2019-09-05 17:53:55,910033020,46,0,1,2,0
2019-09-05 17:54:20,910033020,47,0,0,0,0
2019-09-05 17:54:39,910033020,48,0,0,0,0
2019-09-05 17:55:17,910033020,49,0,2,2,2
2019-09-05 18:10:37,910036020,5,0,0,0,0
2019-09-05 18:11:11,910036020,6,0,0,0,0
2019-09-05 18:11:22,910036020,7,0,0,0,0
2019-09-05 18:11:34,910036020,8,0,0,0,0
2019-09-05 15:48:15,910032020,17,0,0,0,0
2019-09-05 18:11:49,910036020,9,0,0,0,0
2019-09-05 18:12:17,910036020,10,0,0,0,0
2019-09-05 15:15:02,910035020,45,0,1,0,0
2019-09-05 15:15:29,910035020,46,0,0,0,0
2019-09-05 15:16:03,910035020,47,0,0,1,2
2019-09-05 15:17:15,910035020,48,0,0,0,0
2019-09-05 15:17:42,910035020,48,0,2,1,1
2019-09-05 15:18:22,910035020,49,0,0,0,0
2019-09-05 16:40:16,910032020,61,1,8,7,6
2019-09-05 16:44:39,910032020,62,0,0,12,8
2019-09-05 16:46:29,910032020,63,0,0,1,2
2019-09-05 16:48:14,910032020,64,0,0,0,0
2019-09-05 18:12:56,910036020,11,0,0,0,0
2019-09-05 18:13:29,910036020,12,0,0,0,0
2019-09-05 17:41:32,910033020,33,0,0,0,0
2019-09-05 17:42:05,910033020,34,0,0,2,0
2019-09-05 17:42:50,910033020,35,0,0,1,0
2019-09-05 17:43:46,910033020,36,0,0,1,0
2019-09-05 17:44:34,910033020,37,0,0,0,0
2019-09-05 17:45:05,910033020,38,0,0,1,0
2019-09-05 14:13:11,910034020,35,0,0,0,0
2019-09-05 14:13:46,910034020,36,0,0,0,0
2019-09-05 14:15:08,910034020,37,0,1,0,0
2019-09-05 14:15:50,910034020,38,0,0,0,0
2019-09-05 16:10:18,910032020,40,0,0,0,0
2019-09-05 16:11:14,910032020,41,0,0,0,0
2019-09-05 16:11:33,910032020,42,0,0,0,0
2019-09-05 16:12:00,910032020,42,0,1,0,1
2019-09-05 16:12:25,910032020,43,0,0,0,0
2019-09-05 15:05:13,910035020,33,0,0,0,0
2019-09-05 15:05:45,910035020,34,0,0,0,2
2019-09-05 15:06:25,910035020,35,0,0,0,0
2019-09-05 15:06:38,910035020,36,0,0,0,0
2019-09-05 15:07:41,910035020,37,0,0,2,0
2019-09-05 15:08:18,910035020,38,0,0,0,0
2019-09-05 16:22:01,910032020,52,0,0,0,0
2019-09-05 16:24:40,910032020,53,0,0,0,0
2019-09-05 16:27:36,910032020,54,0,0,0,0
2019-09-05 16:28:00,910032020,55,0,0,0,0
2019-09-05 16:29:19,910032020,56,0,0,1,0
2019-09-05 16:30:09,910032020,56,0,0,1,0
2019-09-05 15:38:52,910032020,4,0,0,0,0
2019-09-05 15:39:13,910032020,5,0,2,0,1
2019-09-05 15:40:32,910032020,6,0,7,0,0
2019-09-05 15:41:12,910032020,7,0,1,0,0
2019-09-05 15:41:52,910032020,8,0,0,0,0
2019-09-05 17:07:47,910033020,7,0,15,3,0
2019-09-05 17:11:10,910033020,8,0,15,2,3
2019-09-05 17:14:55,910033020,9,0,0,0,0
2019-09-05 17:17:32,910033020,10,0,0,3,0
2019-09-05 13:43:55,910034020,4,0,0,0,0
2019-09-05 14:41:18,910035020,7,0,0,0,0
2019-09-05 14:43:10,910035020,8,0,1,1,0
2019-09-05 14:44:22,910035020,9,0,0,0,0
2019-09-05 14:58:14,910035020,23,0,0,0,0
2019-09-05 14:58:30,910035020,23,0,0,1,0
2019-09-05 14:58:49,910035020,24,0,0,0,0
2019-09-05 14:59:08,910035020,24,0,1,2,2
2019-09-05 14:59:54,910035020,25,0,0,0,0
2019-09-05 15:00:16,910035020,26,0,0,0,0
2019-09-05 18:06:06,910033020,63,0,0,1,0
2019-09-05 18:08:44,910036020,1,0,1,0,0
2019-09-05 14:32:41,910035020,3,0,5,0,0
2019-09-05 14:34:39,910035020,4,0,2,0,0
2019-09-05 14:51:27,910035020,16,0,3,0,1
2019-09-05 14:53:47,910035020,17,0,1,0,2
2019-09-05 14:54:48,910035020,18,0,2,0,0
2019-09-05 14:55:24,910035020,19,0,0,0,0
2019-09-05 14:55:47,910035020,20,0,5,0,0
2019-09-05 14:56:57,910035020,21,0,0,1,2
2019-09-05 18:14:09,910036020,13,0,0,0,0
2019-09-05 18:15:40,910036020,14,0,1,0,0
2019-09-05 18:16:16,910036020,15,0,1,0,0
2019-09-05 18:16:39,910036020,16,0,0,0,0
2019-09-05 13:44:19,910034020,5,0,0,0,0
2019-09-05 13:45:23,910034020,6,0,1,0,0
2019-09-05 13:45:55,910034020,7,0,0,0,2
2019-09-05 13:46:31,910034020,8,0,2,0,1
2019-09-05 15:42:11,910032020,9,0,0,0,0
2019-09-05 15:42:43,910032020,10,0,0,0,0
2019-09-05 15:43:34,910032020,11,0,0,0,0
2019-09-05 16:51:38,910032020,67,0,0,0,1
2019-09-05 16:51:47,910033020,1,0,0,0,0
2019-09-05 16:52:05,910033020,2,0,0,0,0
2019-09-05 18:17:14,910036020,17,0,0,0,0
2019-09-05 18:17:47,910036020,18,0,0,0,0
2019-09-05 18:18:17,910036020,19,0,0,0,0
2019-09-05 17:37:28,910033020,27,0,0,0,0
2019-09-05 17:37:48,910033020,28,0,0,0,0
2019-09-05 17:37:59,910033020,29,0,0,0,0
2019-09-05 17:39:01,910033020,30,0,0,1,0
2019-09-05 17:40:04,910033020,31,0,0,0,0
2019-09-05 17:40:48,910033020,32,0,0,0,0
2019-09-05 18:18:58,910036020,20,0,0,0,0
2019-09-05 18:19:30,910036020,21,0,0,0,0
2019-09-05 14:47:02,910035020,12,0,0,1,0
2019-09-05 14:47:43,910035020,13,0,0,0,1
2019-09-05 14:48:57,910035020,14,0,0,0,3
2019-09-05 14:49:49,910035020,15,0,2,0,0
2019-09-05 15:01:00,910035020,28,0,0,0,0
2019-09-05 15:01:54,910035020,28,0,2,0,0
2019-09-05 15:02:09,910035020,29,0,0,0,0
2019-09-05 15:02:31,910035020,29,0,2,0,0
2019-09-05 15:03:12,910035020,30,0,0,0,0
2019-09-05 15:03:26,910035020,30,0,2,0,2
2019-09-05 14:04:29,910034020,28,0,0,0,0
2019-09-05 14:05:32,910034020,29,0,0,0,0
2019-09-05 14:06:11,910034020,30,0,0,0,0
2019-09-05 14:07:09,910034020,31,0,0,0,0
2019-09-05 14:09:27,910034020,32,0,0,2,0
2019-09-05 14:11:51,910034020,33,0,0,1,1
2019-09-05 14:12:20,910034020,34,0,0,0,0
2019-09-05 16:03:39,910032020,33,0,0,0,0
2019-09-05 15:49:17,910032020,18,0,1,2,0
2019-09-05 15:49:54,910032020,19,0,0,0,0
2019-09-05 15:50:40,910032020,20,0,0,0,0
2019-09-05 17:27:41,910033020,17,0,0,1,0
2019-09-05 17:29:04,910033020,18,0,4,2,0
2019-09-05 17:30:27,910033020,19,0,3,1,0
2019-09-05 17:31:11,910033020,20,0,0,0,0
2019-09-05 17:31:19,910033020,20,0,0,0,2
2019-09-05 17:31:27,910033020,20,0,0,0,0
2019-09-05 13:52:40,910034020,16,0,0,0,0
2019-09-05 13:53:17,910034020,16,0,4,1,0
2019-09-05 13:54:30,910034020,17,0,2,0,0
2019-09-05 13:55:03,910034020,18,0,0,0,0
2019-09-05 13:55:29,910034020,19,0,0,1,0
2019-09-05 13:56:03,910034020,20,0,0,0,1
2019-09-05 13:57:07,910034020,21,0,1,0,0
2019-09-05 15:51:22,910032020,21,0,0,0,3
2019-09-05 16:03:49,910032020,34,0,0,0,0
2019-09-05 16:04:02,910032020,35,0,0,0,0
2019-09-05 16:04:27,910032020,36,0,0,0,0
2019-09-05 15:04:07,910035020,30,0,0,0,0
2019-09-05 15:04:31,910035020,31,0,0,0,0
2019-09-05 15:04:57,910035020,32,0,0,0,0
2019-09-05 18:04:36,910033020,62,0,0,0,2
2019-09-05 13:42:07,910034020,1,0,0,0,0
2019-09-05 13:42:44,910034020,2,0,1,0,0
2019-09-05 13:43:17,910034020,3,0,0,0,0
2019-09-05 23:51:58,911916030,24,0,0,0,0
2019-09-05 23:52:40,911916030,25,0,0,0,0
2019-09-05 23:37:01,911916030,1,0,0,0,0
2019-09-05 23:40:10,911916030,2,0,0,0,0
2019-09-05 23:40:22,911916030,3,0,0,0,0
2019-09-05 23:40:36,911916030,4,0,0,0,0
2019-09-05 23:40:49,911916030,5,0,0,0,0
2019-09-05 23:22:27,911438030,22,0,1,0,1
2019-09-05 23:23:23,911438030,23,0,0,0,0
2019-09-05 23:23:54,911438030,24,0,0,0,0
2019-09-05 23:24:41,911438030,25,0,0,0,0
2019-09-05 23:25:01,911438030,26,0,0,0,0
2019-09-05 23:26:03,911438030,27,0,0,0,1
2019-09-05 23:51:00,911438030,62,0,0,0,0
2019-09-05 23:44:22,911916030,13,0,0,0,0
2019-09-05 23:19:13,911438030,15,0,0,0,0
2019-09-05 23:19:39,911438030,16,0,0,0,0
2019-09-05 23:20:06,911438030,17,0,0,0,0
2019-09-05 23:20:55,911438030,18,0,0,0,0
2019-09-05 23:21:14,911438030,19,0,0,0,0
2019-09-05 23:21:37,911438030,20,0,0,0,0
2019-09-05 23:22:02,911438030,21,0,0,0,0
2019-09-05 23:53:05,911916030,26,0,0,0,0
2019-09-05 23:53:37,911916030,26,0,0,0,1
2019-09-05 23:54:04,911916030,27,0,0,0,0
2019-09-05 23:41:23,911916030,6,0,0,0,0
2019-09-05 23:41:35,911916030,7,0,0,0,0
2019-09-05 23:41:46,911916030,8,0,0,0,0
2019-09-05 23:42:03,911916030,9,0,0,0,0
2019-09-05 23:42:36,911916030,10,0,0,0,0
2019-09-05 23:43:19,911916030,11,0,0,0,0
2019-09-05 23:43:49,911916030,12,0,0,0,0
2019-09-05 23:47:55,911438030,59,0,0,0,0
2019-09-05 23:48:17,911438030,59,0,0,0,1
2019-09-05 23:48:54,911438030,60,0,0,0,0
2019-09-05 23:49:39,911438030,60,0,0,5,3
2019-09-05 23:50:27,911438030,61,0,0,0,0
2019-09-05 23:48:40,911916030,20,0,0,0,0
2019-09-05 23:48:52,911916030,20,0,2,0,0
2019-09-05 23:49:46,911916030,21,0,0,0,0
2019-09-05 23:50:11,911916030,22,0,4,0,0
2019-09-05 23:51:26,911916030,23,0,0,0,0
2019-09-05 07:33:06,911004030,6,0,0,0,0
2019-09-05 07:33:20,911004030,7,0,0,0,0
2019-09-05 07:33:39,911004030,8,0,2,0,0
2019-09-05 07:34:46,911004030,9,0,1,0,0
2019-09-05 07:35:33,911004030,10,0,2,0,0
2019-09-05 03:44:15,910996030,55,0,0,0,0
2019-09-05 03:45:03,910996030,55,0,0,0,1
2019-09-05 04:55:06,911002030,16,0,0,0,0
2019-09-05 04:56:08,911002030,17,0,0,0,0
2019-09-05 04:56:47,911002030,18,0,1,0,0
2019-09-05 04:57:29,911002030,19,0,0,0,5
2019-09-05 04:58:46,911002030,19,0,0,0,1
2019-09-05 06:05:13,911000030,47,0,3,0,0
2019-09-05 06:05:48,911000030,48,0,0,0,0
2019-09-05 06:06:02,911000030,48,0,0,0,0
2019-09-05 06:06:33,911000030,49,0,1,0,0
2019-09-05 06:07:09,911000030,50,0,0,2,0
2019-09-05 06:08:16,911000030,51,0,1,0,0
2019-09-05 23:26:38,911438030,28,0,0,0,0
2019-09-05 05:05:52,911002030,34,0,0,0,0
2019-09-05 05:06:15,911002030,35,0,0,0,0
2019-09-05 05:06:37,911002030,36,0,0,0,0
2019-09-05 05:06:49,911002030,37,0,0,0,0
2019-09-05 05:07:31,911002030,38,0,0,0,0
